Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns,,,,
2001.1,1076.59,15.74,27.10,177.70,2001.79,4.57,1967.02,28.76,854 904.48,49.52,21 522.36,28.58,,30.61,,1.53%,1.00,34.36,0.64%,3.58%,-2.94%,,,,
2001.11,1129.68,15.74,25.90,177.40,2001.87,4.65,2067.51,28.81,899 622.83,47.40,20 622.86,30.01,,32.14,,1.24%,0.97,34.33,0.32%,3.74%,-3.43%,,,,
2001.12,1144.93,15.74,24.69,176.70,2001.96,5.09,2103.72,28.92,916 427.87,45.37,19 762.43,30.50,,32.68,,0.70%,1.01,33.42,0.31%,4.09%,-3.78%,,,,
2002.01,1140.21,15.74,24.69,177.10,2002.04,5.04,2090.31,28.85,911 635.84,45.27,19 743.14,30.28,,32.45,,0.78%,1.01,33.61,0.79%,4.01%,-3.23%,,,,
2002.02,1100.67,15.73,24.70,177.80,2002.12,4.91,2009.88,28.73,877 601.79,45.10,19 691.50,29.09,,31.18,,1.05%,0.98,33.96,1.54%,3.88%,-2.34%,,,,
2002.03,1153.79,15.73,24.70,178.80,2002.21,5.28,2095.10,28.56,915 850.34,44.85,19 606.26,30.29,,32.48,,0.55%,1.01,32.95,1.32%,3.95%,-2.62%,,,,
2002.04,1111.93,15.83,25.38,179.80,2002.29,5.21,2007.86,28.59,878 755.50,45.83,20 057.75,29.01,,31.10,,0.81%,1.01,33.09,1.71%,4.00%,-2.29%,,,,
2002.05,1079.25,15.94,26.06,179.80,2002.37,5.16,1948.84,28.78,853 978.14,47.06,20 620.50,28.13,,30.17,,0.95%,1.02,33.36,1.69%,4.18%,-2.49%,,,,
2002.06,1014.02,16.04,26.74,179.90,2002.46,4.93,1830.04,28.95,802 974.67,48.26,21 174.67,26.39,,28.32,,1.38%,1.03,34.08,2.22%,4.16%,-1.94%,,,,
2002.07,903.59,15.96,27.84,180.10,2002.54,4.65,1628.93,28.77,715 785.60,50.19,22 053.67,23.46,,25.19,,2.13%,1.04,34.94,3.71%,4.01%,-0.30%,,,,
2002.08,912.55,15.88,28.94,180.70,2002.62,4.26,1639.62,28.53,721 527.87,52.00,22 882.05,23.59,,25.34,,2.50%,1.04,36.06,3.92%,3.50%,0.42%,,,,
2002.09,867.81,15.80,30.04,181.00,2002.71,3.87,1556.65,28.34,686 055.25,53.88,23 748.40,22.37,,24.03,,3.11%,1.00,37.28,4.71%,3.09%,1.62%,,,,
2002.1,854.63,15.89,29.22,181.30,2002.79,3.94,1530.47,28.46,675 562.79,52.33,23 100.29,21.96,,23.61,,3.10%,0.99,37.12,4.85%,3.12%,1.73%,,,,
2002.11,909.93,15.98,28.41,181.30,2002.87,4.05,1629.50,28.62,720 328.65,50.87,22 487.59,23.35,,25.11,,2.71%,1.01,36.91,3.93%,3.34%,0.59%,,,,
2002.12,899.18,16.07,27.59,180.90,2002.96,4.03,1613.81,28.84,714 455.04,49.52,21 921.99,23.10,,24.86,,2.76%,1.00,37.18,4.27%,3.24%,1.03%,,,,
2003.01,895.84,16.12,28.50,181.70,2003.04,4.05,1600.74,28.80,709 729.90,50.93,22 579.15,22.90,,24.65,,2.77%,1.02,37.08,4.74%,3.07%,1.67%,,,,
2003.02,837.03,16.17,29.41,183.10,2003.12,3.90,1484.22,28.67,659 126.62,52.15,23 159.16,21.21,,22.85,,3.31%,1.01,37.37,5.68%,2.86%,2.82%,,,,
2003.03,846.63,16.22,30.32,184.20,2003.21,3.81,1492.28,28.59,663 762.95,53.44,23 771.06,21.31,,22.97,,3.40%,0.99,37.55,5.86%,2.82%,3.04%,,,,
2003.04,890.03,16.20,31.73,183.80,2003.29,3.96,1572.19,28.62,700 368.32,56.05,24 968.47,22.43,,24.19,,2.97%,1.04,37.29,5.46%,3.10%,2.35%,,,,
2003.05,935.96,16.19,33.14,183.50,2003.37,3.57,1656.02,28.64,738 778.12,58.64,26 158.28,23.59,,25.45,,3.11%,1.02,38.69,5.35%,2.56%,2.79%,,,,
2003.06,988.00,16.17,34.55,183.70,2003.46,3.33,1746.19,28.58,780 068.08,61.06,27 278.70,24.83,,26.80,,3.13%,0.95,39.54,4.63%,1.99%,2.64%,,,,
2003.07,992.54,16.31,35.89,183.90,2003.54,3.98,1752.31,28.79,783 872.30,63.37,28 347.26,24.87,,26.84,,2.49%,0.97,37.51,4.92%,2.29%,2.62%,,,,
2003.08,989.53,16.45,37.24,184.60,2003.62,4.45,1740.37,28.93,779 610.22,65.49,29 337.25,24.64,,26.61,,2.07%,1.02,36.08,4.99%,2.56%,2.43%,,,,
2003.09,1019.44,16.59,38.58,185.20,2003.71,4.27,1787.17,29.08,801 658.69,67.63,30 338.22,25.24,,27.26,,2.16%,1.00,36.62,4.81%,2.35%,2.45%,,,,
2003.1,1038.73,16.86,41.97,185.00,2003.79,4.29,1822.95,29.58,818 816.69,73.65,33 081.75,25.68,,27.74,,2.02%,1.00,36.73,4.83%,2.54%,2.29%,,,,
2003.11,1049.90,17.12,45.35,184.50,2003.87,4.30,1847.55,30.13,830 992.61,79.81,35 897.02,25.95,,28.03,,1.94%,1.01,36.93,5.10%,2.44%,2.66%,,,,
2003.12,1080.64,17.39,48.74,184.30,2003.96,4.27,1903.71,30.64,857 399.67,85.86,38 671.21,26.64,,28.78,,1.86%,1.01,37.20,4.93%,2.23%,2.69%,,,,
2004.01,1132.52,17.60,49.83,185.20,2004.04,4.15,1985.41,30.85,895 353.58,87.35,39 392.23,27.66,,29.88,,1.86%,1.01,37.51,4.53%,2.17%,2.37%,,,,
2004.02,1143.36,17.81,50.91,186.20,2004.12,4.08,1993.65,31.05,900 236.00,88.78,40 087.13,27.65,,29.87,,1.95%,1.02,37.65,4.43%,2.25%,2.18%,,,,
2004.03,1123.98,18.02,52.00,187.40,2004.21,3.83,1947.30,31.22,880 484.87,90.09,40 734.90,26.89,,29.04,,2.33%,0.96,38.30,4.87%,2.02%,2.85%,,,,
2004.04,1133.36,18.21,53.38,188.00,2004.29,4.35,1957.29,31.45,886 184.48,92.19,41 740.91,26.90,,29.06,,1.83%,0.97,36.71,4.79%,2.45%,2.34%,,,,
2004.05,1102.78,18.41,54.77,189.10,2004.37,4.72,1893.40,31.60,858 450.22,94.03,42 632.67,25.90,,27.98,,1.66%,1.00,35.56,5.25%,2.90%,2.35%,,,,
2004.06,1132.76,18.60,56.15,189.70,2004.46,4.73,1938.72,31.83,880 201.68,96.10,43 630.89,26.40,,28.52,,1.57%,1.02,35.56,5.30%,2.87%,2.43%,,,,
2004.07,1105.85,18.79,56.69,189.40,2004.54,4.50,1895.66,32.20,861 870.99,97.18,44 182.73,25.70,,27.76,,1.86%,1.02,36.41,5.68%,2.71%,2.97%,,,,
2004.08,1088.94,18.97,57.23,189.50,2004.62,4.28,1865.69,32.51,849 475.54,98.05,44 644.78,25.17,,27.19,,2.13%,1.02,37.17,5.81%,2.64%,3.17%,,,,
2004.09,1117.66,19.16,57.77,189.90,2004.71,4.13,1910.86,32.76,871 286.27,98.77,45 035.35,25.67,,27.73,,2.19%,1.01,37.68,5.72%,2.41%,3.30%,,,,
2004.1,1117.21,19.25,58.03,190.90,2004.79,4.10,1900.09,32.74,867 617.41,98.69,45 065.69,25.41,,27.45,,2.31%,1.00,37.70,5.50%,2.66%,2.84%,,,,
2004.11,1168.94,19.35,58.29,191.00,2004.87,4.19,1987.03,32.89,908 566.67,99.08,45 306.30,26.47,,28.58,,2.05%,1.00,37.54,5.66%,2.76%,2.90%,,,,
2004.12,1199.21,19.44,58.55,190.30,2004.96,4.23,2045.98,33.17,936 786.64,99.89,45 737.49,27.14,,29.31,,1.88%,1.00,37.68,5.46%,2.90%,2.56%,,,,
2005.01,1181.41,19.70,59.11,190.70,2005.04,4.22,2011.38,33.55,922 225.99,100.63,46 139.53,26.59,,28.71,,1.95%,1.01,37.77,5.56%,3.25%,2.31%,,,,
2005.02,1199.63,19.97,59.66,191.80,2005.12,4.17,2030.69,33.80,932 369.53,101.00,46 371.19,26.74,,28.87,,2.00%,0.98,37.83,5.70%,3.11%,2.59%,,,,
2005.03,1194.90,20.23,60.22,193.30,2005.21,4.50,2006.99,33.98,922 786.77,101.15,46 506.17,26.34,,28.43,,1.77%,1.02,36.68,5.75%,3.33%,2.42%,,,,
2005.04,1164.43,20.46,61.23,194.60,2005.29,4.34,1942.74,34.14,894 556.45,102.16,47 041.62,25.41,,27.43,,2.10%,1.02,37.04,6.15%,3.32%,2.83%,,,,
2005.05,1178.28,20.70,62.25,194.40,2005.37,4.14,1967.87,34.57,907 454.14,103.96,47 939.37,25.65,,27.69,,2.24%,1.01,37.82,6.05%,2.83%,3.22%,,,,
2005.06,1202.25,20.93,63.26,194.50,2005.46,4.00,2006.87,34.94,926 781.20,105.60,48 765.38,26.07,,28.14,,2.30%,0.99,38.36,5.74%,2.52%,3.22%,,,,
2005.07,1222.24,21.11,64.33,195.40,2005.54,4.18,2030.84,35.08,939 201.12,106.89,49 432.85,26.29,,28.37,,2.13%,1.00,37.75,5.59%,2.74%,2.85%,,,,
2005.08,1224.27,21.29,65.40,196.40,2005.62,4.26,2023.86,35.19,937 327.37,108.11,50 071.64,26.10,,28.17,,2.11%,1.01,37.45,5.37%,2.99%,2.38%,,,,
2005.09,1225.92,21.47,66.47,198.80,2005.71,4.20,2002.12,35.06,928 612.86,108.56,50 349.86,25.73,,27.76,,2.33%,0.98,37.31,5.00%,3.06%,1.93%,,,,
2005.1,1191.96,21.72,67.59,199.20,2005.79,4.46,1942.75,35.40,902 444.02,110.16,51 173.02,24.88,,26.84,,2.19%,1.00,36.59,5.75%,3.38%,2.37%,,,,
2005.11,1237.37,21.97,68.71,197.60,2005.87,4.54,2033.09,36.10,945 807.34,112.90,52 519.80,25.93,,27.98,,1.87%,1.01,36.79,5.58%,3.19%,2.39%,,,,
2005.12,1262.07,22.22,69.83,196.80,2005.96,4.47,2082.11,36.66,970 029.85,115.20,53 671.50,26.44,,28.53,,1.83%,1.01,37.28,5.23%,3.12%,2.11%,,,,
2006.01,1278.73,22.41,70.78,198.30,2006.04,4.42,2093.64,36.69,976 824.61,115.88,54 066.45,26.47,,28.55,,1.89%,0.99,37.29,4.45%,3.26%,1.18%,,,,
2006.02,1276.65,22.59,71.72,198.70,2006.12,4.57,2086.02,36.92,974 707.82,117.19,54 759.95,26.25,,28.31,,1.76%,0.99,36.91,4.40%,3.67%,0.74%,,,,
2006.03,1293.74,22.78,72.67,199.80,2006.21,4.72,2102.31,37.02,983 759.13,118.09,55 258.22,26.33,,28.40,,1.60%,0.98,36.41,4.91%,3.67%,1.23%,,,,
2006.04,1302.17,23.00,73.28,201.50,2006.29,4.99,2098.15,37.06,983 260.64,118.07,55 330.77,26.15,,28.20,,1.41%,0.99,35.48,5.16%,3.98%,1.17%,,,,
2006.05,1290.01,23.22,73.88,202.50,2006.37,5.11,2068.30,37.23,970 722.33,118.46,55 596.62,25.65,,27.66,,1.39%,1.00,35.12,5.22%,4.06%,1.15%,,,,
2006.06,1253.17,23.44,74.49,202.90,2006.46,5.11,2005.27,37.51,942 608.45,119.20,56 029.83,24.75,,26.69,,1.55%,1.01,35.20,5.60%,4.18%,1.42%,,,,
2006.07,1260.24,23.66,75.85,203.50,2006.54,5.09,2010.64,37.75,946 610.16,121.01,56 973.58,24.70,,26.63,,1.59%,1.02,35.30,5.92%,4.32%,1.60%,,,,
2006.08,1287.15,23.88,77.21,203.90,2006.62,4.88,2049.54,38.02,966 418.36,122.94,57 970.84,25.05,,27.02,,1.74%,1.02,35.96,5.82%,4.07%,1.75%,,,,
2006.09,1317.74,24.10,78.57,202.90,2006.71,4.72,2108.59,38.56,995 777.51,125.72,59 373.05,25.64,,27.66,,1.73%,1.00,36.75,5.43%,3.77%,1.66%,,,,
2006.1,1363.38,24.36,79.55,201.80,2006.79,4.73,2193.51,39.19,1 037 424.61,127.99,60 531.27,26.54,,28.62,,1.50%,1.01,37.06,4.93%,3.56%,1.38%,,,,
2006.11,1388.64,24.62,80.53,201.50,2006.87,4.60,2237.48,39.67,1 059 782.13,129.76,61 458.88,26.93,,29.03,,1.54%,1.01,37.65,4.85%,3.07%,1.78%,,,,
2006.12,1416.42,24.88,81.51,201.80,2006.96,4.56,2278.85,40.03,1 080 956.23,131.14,62 205.24,27.28,,29.41,,1.54%,0.99,37.86,5.04%,2.71%,2.34%,,,,
2007.01,1424.16,25.08,82.06,202.42,2007.04,4.76,2284.33,40.23,1 085 145.87,131.62,62 523.49,27.21,,29.33,,1.35%,1.01,37.29,5.09%,2.88%,2.22%,,,,
2007.02,1444.80,25.29,82.60,203.50,2007.12,4.72,2305.10,40.34,1 096 610.96,131.79,62 696.37,27.32,,29.44,,1.40%,1.02,37.35,5.22%,2.86%,2.36%,,,,
2007.03,1406.95,25.49,83.15,205.35,2007.21,4.56,2224.46,40.30,1 059 844.24,131.46,62 636.23,26.23,,28.26,,1.78%,0.99,37.63,5.75%,2.74%,3.01%,,,,
2007.04,1463.64,25.72,83.74,206.69,2007.29,4.69,2299.15,40.40,1 097 036.19,131.54,62 765.30,26.98,,29.07,,1.60%,1.00,37.15,5.34%,3.03%,2.31%,,,,
2007.05,1511.14,25.94,84.33,207.95,2007.37,4.75,2359.35,40.51,1 127 370.07,131.66,62 913.51,27.55,,29.68,,1.53%,0.98,36.89,5.22%,3.11%,2.11%,,,,
2007.06,1514.19,26.17,84.92,208.35,2007.46,5.10,2359.54,40.78,1 129 084.34,132.33,63 322.20,27.42,,29.53,,1.20%,1.01,35.97,5.38%,3.48%,1.90%,,,,
2007.07,1520.71,26.44,82.81,208.30,2007.54,5.00,2370.30,41.21,1 135 878.00,129.08,61 856.53,27.41,,29.52,,1.29%,1.03,36.41,5.43%,3.26%,2.17%,,,,
2007.08,1454.62,26.71,80.71,207.92,2007.62,4.67,2271.46,41.71,1 090 174.62,126.03,60 486.15,26.15,,28.16,,1.76%,1.02,37.58,5.86%,3.02%,2.83%,,,,
2007.09,1497.12,26.98,78.60,208.49,2007.71,4.52,2331.40,42.01,1 120 623.22,122.40,58 833.62,26.73,,28.78,,1.83%,1.00,38.07,5.68%,2.86%,2.82%,,,,
2007.1,1539.66,27.23,74.46,208.94,2007.79,4.53,2392.52,42.31,1 151 700.04,115.71,55 697.74,27.32,,29.42,,1.73%,1.03,38.10,5.69%,2.73%,2.95%,,,,
2007.11,1463.39,27.48,70.32,210.18,2007.87,4.15,2260.58,42.45,1 089 887.83,108.63,52 372.17,25.73,,27.71,,2.41%,1.01,39.19,6.44%,2.48%,3.96%,,,,
2007.12,1479.22,27.73,66.18,210.04,2007.96,4.10,2286.57,42.86,1 104 139.29,102.30,49 398.97,25.96,,27.96,,2.43%,1.03,39.51,6.61%,2.37%,4.24%,,,,
2008.01,1378.76,27.92,64.25,211.08,2008.04,3.74,2120.74,42.95,1 025 790.52,98.83,47 801.68,24.02,,25.89,,3.13%,1.00,40.62,7.85%,1.89%,5.96%,,,,
2008.02,1354.87,28.11,62.32,211.69,2008.12,3.74,2077.95,43.11,1 006 835.32,95.58,46 311.44,23.50,,25.33,,3.23%,1.02,40.63,7.69%,1.62%,6.07%,,,,
2008.03,1316.94,28.30,60.39,213.53,2008.21,3.51,2002.42,43.03,971 975.90,91.82,44 571.22,22.61,,24.38,,3.70%,0.99,41.18,8.05%,1.50%,6.55%,,,,
2008.04,1370.47,28.44,57.38,214.82,2008.29,3.68,2071.26,42.98,1 007 125.05,86.73,42 169.62,23.36,,25.20,,3.43%,0.99,40.48,7.44%,1.63%,5.81%,,,,
2008.05,1403.22,28.57,54.38,216.63,2008.37,3.88,2103.04,42.82,1 024 316.40,81.50,39 693.64,23.70,,25.58,,3.24%,0.99,39.60,7.42%,1.74%,5.68%,,,,
2008.06,1341.25,28.71,51.37,218.82,2008.46,4.10,1990.11,42.60,971 041.10,76.22,37 190.96,22.42,,24.22,,3.35%,1.01,38.63,8.21%,2.06%,6.14%,,,,
2008.07,1257.33,28.76,49.56,219.96,2008.54,4.01,1855.85,42.45,907 255.45,73.16,35 763.57,20.91,,22.60,,3.80%,1.01,38.84,9.12%,2.05%,7.07%,,,,
2008.08,1281.47,28.80,47.76,219.09,2008.62,3.89,1899.06,42.68,930 118.83,70.77,34 662.83,21.40,,23.16,,3.76%,1.02,39.51,9.10%,1.89%,7.21%,,,,
2008.09,1216.95,28.85,45.95,218.78,2008.71,3.69,1805.94,42.81,886 259.51,68.19,33 463.68,20.36,,22.05,,4.17%,0.99,40.35,9.80%,1.60%,8.21%,,,,
2008.1,968.80,28.70,35.59,216.57,2008.79,3.81,1452.36,43.02,714 500.04,53.36,26 250.45,16.39,,17.77,,5.11%,1.03,40.49,11.73%,1.44%,10.29%,,,,
2008.11,883.04,28.54,25.24,212.43,2008.87,3.53,1349.65,43.63,665 756.57,38.57,19 026.86,15.26,,16.58,,5.64%,1.10,42.37,12.33%,1.07%,11.26%,,,,
2008.12,877.56,28.39,14.88,210.23,2008.96,2.42,1355.29,43.84,670 341.68,22.98,11 366.38,15.38,,16.73,,6.60%,0.99,47.13,11.65%,0.30%,11.35%,,,,
2009.01,865.58,28.01,12.21,211.14,2009.04,2.52,1330.99,43.08,660 100.69,18.77,9 308.94,15.17,,16.55,,6.61%,0.97,46.61,11.99%,0.52%,11.47%,,,,
2009.02,805.23,27.64,9.53,212.19,2009.12,2.87,1232.07,42.29,612 786.12,14.59,7 254.94,14.12,,15.43,,6.79%,1.01,45.08,13.42%,0.86%,12.55%,,,,
2009.03,757.13,27.26,6.86,212.71,2009.21,2.82,1155.66,41.61,576 508.49,10.47,5 223.47,13.32,,14.59,,7.26%,0.99,45.27,14.27%,0.88%,13.39%,,,,
2009.04,848.15,26.70,7.08,213.24,2009.29,2.93,1291.36,40.66,645 896.70,10.77,5 389.14,14.98,,16.44,,6.27%,0.97,44.83,13.33%,0.98%,12.35%,,,,
2009.05,902.41,26.15,7.29,213.86,2009.37,3.29,1370.02,39.70,686 892.68,11.07,5 551.51,16.00,,17.59,,5.51%,0.97,43.45,12.44%,1.42%,11.02%,,,,
2009.06,926.12,25.59,7.51,215.69,2009.46,3.72,1394.04,38.52,700 545.75,11.30,5 680.80,16.38,,18.04,,5.02%,1.02,41.67,12.37%,2.17%,10.21%,,,,
2009.07,935.82,25.03,9.19,215.35,2009.54,3.56,1410.88,37.73,710 587.41,13.85,6 975.63,16.69,,18.41,,5.02%,1.00,42.42,12.62%,2.38%,10.24%,,,,
2009.08,1009.73,24.46,10.86,215.83,2009.62,3.59,1518.90,36.80,766 537.52,16.34,8 246.91,18.09,,19.98,,4.53%,1.02,42.35,11.41%,2.41%,9.00%,,,,
2009.09,1044.55,23.90,12.54,215.97,2009.71,3.40,1570.30,35.93,793 986.51,18.85,9 531.94,18.83,,20.82,,4.46%,1.00,43.12,11.35%,2.17%,9.19%,,,,
2009.1,1067.66,23.40,25.35,216.18,2009.79,3.39,1603.50,35.15,812 253.12,38.07,19 285.74,19.36,,21.42,,4.32%,1.00,43.24,11.07%,2.12%,8.95%,,,,
2009.11,1088.07,22.91,38.16,216.33,2009.87,3.40,1633.00,34.38,828 646.38,57.27,29 061.68,19.81,,21.94,,4.19%,0.99,43.29,11.34%,2.03%,9.31%,,,,
2009.12,1110.38,22.41,50.97,215.95,2009.96,3.59,1669.42,33.69,848 553.82,76.63,38 951.34,20.32,,22.51,,3.85%,0.99,42.81,11.36%,2.13%,9.23%,,,,
2010.01,1123.58,22.24,54.29,216.69,2010.04,3.73,1683.51,33.32,857 128.39,81.35,41 415.39,20.53,,22.74,,3.67%,1.01,42.29,11.57%,2.32%,9.25%,,,,
2010.02,1089.16,22.07,57.61,216.74,2010.12,3.69,1631.53,33.06,832 066.58,86.30,44 011.31,19.92,,22.07,,3.80%,1.00,42.55,11.88%,2.49%,9.40%,,,,
2010.03,1152.05,21.90,60.93,217.63,2010.21,3.73,1718.68,32.67,877 900.87,90.90,46 430.71,21.00,,23.27,,3.46%,0.99,42.37,9.00%,3.16%,5.84%,,,,
2010.04,1197.32,21.95,62.99,218.01,2010.29,3.85,1783.12,32.68,912 207.40,93.80,47 987.93,21.80,,24.15,,3.18%,1.04,42.01,9.12%,3.53%,5.58%,,,,
2010.05,1125.06,21.99,65.04,218.18,2010.37,3.42,1674.21,32.73,857 885.68,96.79,49 597.13,20.48,,22.68,,3.90%,1.02,43.63,10.42%,3.14%,7.28%,,,,
2010.06,1083.36,22.04,67.10,217.97,2010.46,3.20,1613.73,32.83,828 297.56,99.95,51 302.21,19.74,,21.86,,4.24%,1.02,44.61,11.45%,2.80%,8.65%,,,,
2010.07,1079.80,22.14,68.69,218.01,2010.54,3.01,1608.09,32.98,826 812.05,102.29,52 593.97,19.67,,21.77,,4.43%,1.03,45.45,11.79%,2.67%,9.12%,,,,
2010.08,1087.28,22.25,70.27,218.31,2010.62,2.70,1616.99,33.09,832 809.26,104.51,53 826.32,19.77,,21.88,,4.72%,1.01,46.72,12.32%,2.33%,9.99%,,,,
2010.09,1122.08,22.35,71.86,218.44,2010.71,2.65,1667.78,33.22,860 390.62,106.81,55 100.95,20.38,,22.55,,4.57%,1.01,47.00,11.86%,2.23%,9.63%,,,,
2010.1,1171.58,22.48,73.69,218.71,2010.79,2.54,1739.19,33.37,898 663.53,109.39,56 524.11,21.24,,23.49,,4.48%,0.98,47.50,11.56%,2.02%,9.55%,,,,
2010.11,1198.89,22.60,75.52,218.80,2010.87,2.76,1778.98,33.54,920 669.29,112.06,57 994.43,21.70,,23.99,,4.16%,0.96,46.67,11.73%,2.13%,9.60%,,,,
2010.12,1241.53,22.73,77.35,219.18,2010.96,3.29,1839.09,33.67,953 230.56,114.58,59 388.32,22.40,,24.75,,3.51%,0.99,44.61,11.80%,2.53%,9.27%,,,,
2011.01,1282.62,22.96,78.67,220.22,2011.04,3.39,1890.95,33.85,981 572.71,115.98,60 205.15,22.98,,25.38,,3.28%,0.99,44.15,11.74%,2.46%,9.28%,,,,
2011.02,1321.12,23.20,79.99,221.31,2011.12,3.58,1938.15,34.03,1 007 547.03,117.35,61 004.06,23.49,,25.93,,3.01%,1.02,43.36,11.66%,2.42%,9.23%,,,,
2011.03,1304.49,23.43,81.31,223.47,2011.21,3.41,1895.27,34.04,986 731.60,118.13,61 503.84,22.90,,25.27,,3.36%,1.00,43.69,11.90%,1.95%,9.95%,,,,
2011.04,1331.51,23.73,82.16,224.91,2011.29,3.46,1922.15,34.26,1 002 212.19,118.61,61 843.39,23.14,,25.53,,3.29%,1.03,43.35,12.29%,1.94%,10.36%,,,,
2011.05,1338.31,24.04,83.02,225.96,2011.37,3.17,1922.92,34.54,1 004 114.60,119.28,62 286.20,23.06,,25.42,,3.60%,1.02,44.33,12.27%,1.66%,10.61%,,,,
2011.06,1287.29,24.34,83.87,225.72,2011.46,3.00,1851.60,35.01,968 393.98,120.64,63 093.17,22.10,,24.36,,3.93%,1.00,45.14,12.77%,1.49%,11.29%,,,,
2011.07,1325.19,24.62,84.91,225.92,2011.54,3.00,1904.43,35.38,997 564.67,122.02,63 915.28,22.61,,24.92,,3.86%,1.06,45.22,12.72%,1.62%,11.10%,,,,
2011.08,1185.31,24.90,85.94,226.55,2011.62,2.30,1698.72,35.69,891 371.02,123.17,64 630.68,20.05,,22.09,,5.16%,1.03,48.00,14.22%,1.04%,13.18%,,,,
2011.09,1173.88,25.18,86.98,226.89,2011.71,1.98,1679.79,36.03,883 012.65,124.47,65 427.85,19.70,,21.71,,5.54%,0.99,49.40,14.29%,0.65%,13.64%,,,,
2011.1,1207.22,25.60,86.97,226.42,2011.79,2.15,1731.07,36.70,911 576.38,124.71,65 671.38,20.16,,22.21,,5.26%,1.01,48.83,13.88%,0.50%,13.38%,,,,
2011.11,1226.42,26.01,86.96,226.23,2011.87,2.01,1760.09,37.33,928 494.51,124.80,65 835.43,20.35,,22.42,,5.37%,1.00,49.58,14.15%,0.33%,13.82%,,,,
2011.12,1243.32,26.43,86.95,225.67,2011.96,1.98,1788.75,38.02,945 288.14,125.09,66 107.52,20.52,,22.62,,5.37%,1.00,49.92,13.94%,0.33%,13.61%,,,,
2012.01,1300.58,26.74,87.48,226.67,2012.04,1.97,1862.93,38.30,986 177.16,125.31,66 332.54,21.21,,23.39,,5.24%,1.00,49.82,13.13%,0.01%,13.12%,,,,
2012.02,1352.49,27.04,88.01,227.66,2012.12,1.97,1928.80,38.57,1 022 744.12,125.51,66 552.59,21.80,,24.03,,5.12%,0.98,49.69,12.28%,-0.19%,12.48%,,,,
2012.03,1389.24,27.35,88.54,229.39,2012.21,2.17,1966.27,38.71,1 044 326.52,125.32,66 557.74,22.05,,24.32,,4.89%,1.01,48.52,11.80%,-0.25%,12.05%,,,,
2012.04,1386.43,27.67,88.33,230.09,2012.29,2.05,1956.39,39.05,1 040 803.44,124.65,66 312.50,21.78,,24.02,,5.04%,1.02,48.98,11.79%,-0.93%,12.72%,,,,
2012.05,1341.27,28.00,88.13,229.82,2012.37,1.80,1894.88,39.55,1 009 837.95,124.50,66 350.29,20.94,,23.10,,5.46%,1.02,50.23,11.09%,-1.40%,12.49%,,,,
2012.06,1323.48,28.32,87.92,229.48,2012.46,1.62,1872.50,40.07,999 686.69,124.39,66 410.11,20.55,,22.67,,5.71%,1.01,51.21,10.67%,-1.90%,12.57%,,,,
2012.07,1359.78,28.74,87.45,229.10,2012.54,1.53,1927.00,40.73,1 030 594.70,123.92,66 276.95,21.00,,23.17,,5.67%,0.99,51.79,10.39%,-1.78%,12.17%,,,,
2012.08,1403.45,29.17,86.97,230.38,2012.62,1.68,1977.88,41.10,1 059 637.85,122.57,65 666.92,21.41,,23.63,,5.45%,1.00,50.86,10.77%,-1.58%,12.35%,,,,
2012.09,1443.42,29.59,86.50,231.41,2012.71,1.72,2025.17,41.52,1 086 828.25,121.36,65 130.48,21.78,,24.04,,5.36%,1.00,50.52,9.64%,-2.03%,11.67%,,,,
2012.1,1437.82,30.14,86.50,231.32,2012.79,1.75,2018.10,42.31,1 084 925.04,121.41,65 272.17,21.58,,23.82,,5.35%,1.01,50.47,9.27%,-2.41%,11.68%,,,,
2012.11,1394.51,30.70,86.51,230.22,2012.87,1.65,1966.62,43.29,1 059 193.70,122.00,65 705.74,20.90,,23.07,,5.55%,0.99,51.25,10.11%,-2.44%,12.55%,,,,
2012.12,1422.29,31.25,86.51,229.60,2012.96,1.72,2011.22,44.19,1 085 194.36,122.33,66 006.34,21.24,,23.46,,5.40%,0.98,51.13,9.88%,-2.14%,12.02%,,,,
2013.01,1480.40,31.54,86.91,230.28,2013.04,1.91,2087.22,44.46,1 128 200.51,122.53,66 230.85,21.90,,24.19,,5.05%,1.00,50.18,9.51%,-1.93%,11.45%,,,,
2013.02,1512.31,31.82,87.30,232.17,2013.12,1.98,2114.89,44.50,1 145 160.98,122.09,66 108.38,22.05,,24.37,,4.96%,1.00,49.54,9.63%,-2.01%,11.64%,,,,
2013.03,1550.83,32.11,87.70,232.77,2013.21,1.96,2163.10,44.79,1 173 287.98,122.32,66 349.86,22.42,,24.78,,4.87%,1.02,49.58,9.04%,-1.95%,10.99%,,,,
2013.04,1570.70,32.50,88.78,232.53,2013.29,1.76,2193.09,45.37,1 191 608.36,123.96,67 355.30,22.60,,24.98,,5.05%,0.99,50.62,9.24%,-2.01%,11.25%,,,,
2013.05,1639.84,32.88,89.87,232.95,2013.37,1.93,2285.56,45.83,1 243 925.49,125.25,68 169.72,23.41,,25.88,,4.76%,0.97,49.83,8.83%,-1.94%,10.77%,,,,
2013.06,1618.77,33.27,90.95,233.50,2013.46,2.30,2250.79,46.26,1 227 100.96,126.46,68 944.22,22.93,,25.35,,4.49%,0.98,48.16,9.47%,-1.76%,11.22%,,,,
